Date,360ONE,3MINDIA,AADHARHFC,AARTIIND,AAVAS,ABB,ABBOTINDIA,ABCAPITAL,ABFRL,ABLBL,ABREL,ABSLAMC,ACC,ACE,ACMESOLAR,ADANIENSOL,ADANIENT,ADANIGREEN,ADANIPORTS,ADANIPOWER,AEGISLOG,AEGISVOPAK,AFCONS,AFFLE,AGARWALEYE,AIAENG,AIIL,AJANTPHARM,AKUMS,AKZOINDIA,ALKEM,ALKYLAMINE,ALOKINDS,AMBER,AMBUJACEM,ANANDRATHI,ANANTRAJ,ANGELONE,APARINDS,APLAPOLLO,APLLTD,APOLLOHOSP,APOLLOTYRE,APTUS,ARE&M,ASAHIINDIA,ASHOKLEY,ASIANPAINT,ASTERDM,ASTRAL,ASTRAZEN,ATGL,ATHERENERG,ATUL,AUBANK,AUROPHARMA,AWL,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHFL,BAJAJHLDNG,BAJFINANCE,BALKRISIND,BALRAMCHIN,BANDHANBNK,BANKBARODA,BANKINDIA,BASF,BATAINDIA,BAYERCROP,BBTC,BDL,BEL,BEML,BERGEPAINT,BHARATFORG,BHARTIARTL,BHARTIHEXA,BHEL,BIKAJI,BIOCON,BLS,BLUEDART,BLUEJET,BLUESTARCO,BOSCHLTD,BPCL,BRIGADE,BRITANNIA,BSE,BSOFT,CAMPUS,CAMS,CANBK,CANFINHOME,CAPLIPOINT,CARBORUNIV,CASTROLIND,CCL,CDSL,CEATLTD,CENTRALBK,CENTURYPLY,CERA,CESC,CGCL,CGPOWER,CHALET,CHAMBLFERT,CHENNPETRO,CHOICEIN,CHOLAFIN,CHOLAHLDNG,CIPLA,CLEAN,COALINDIA,COCHINSHIP,COFORGE,COHANCE,COLPAL,CONCOR,CONCORDBIO,COROMANDEL,CRAFTSMAN,CREDITACC,CRISIL,CROMPTON,CUB,CUMMINSIND,CYIENT,DABUR,DALBHARAT,DATAPATTNS,DBREALTY,DCMSHRIRAM,DEEPAKFERT,DEEPAKNTR,DELHIVERY,DEVYANI,DIVISLAB,DIXON,DLF,DMART,DOMS,DRREDDY,DUMMYHDLVR,ECLERX,EICHERMOT,EIDPARRY,EIHOTEL,ELECON,ELGIEQUIP,EMAMILTD,EMCURE,ENDURANCE,ENGINERSIN,ENRIN,ERIS,ESCORTS,ETERNAL,EXIDEIND,FACT,FEDERALBNK,FINCABLES,FINPIPE,FIRSTCRY,FIVESTAR,FLUOROCHEM,FORCEMOT,FORTIS,FSL,GAIL,GESHIP,GICRE,GILLETTE,GLAND,GLAXO,GLENMARK,GMDCLTD,GMRAIRPORT,GODFRYPHLP,GODIGIT,GODREJAGRO,GODREJCP,GODREJIND,GODREJPROP,GPIL,GRANULES,GRAPHITE,GRASIM,GRAVITA,GRSE,GSPL,GUJGASLTD,GVT&D,HAL,HAPPSTMNDS,HAVELLS,HBLENGINE,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HEG,HEROMOTOCO,HEXT,HFCL,HINDALCO,HINDCOPPER,HINDPETRO,HINDUNILVR,HINDZINC,HOMEFIRST,HONASA,HONAUT,HSCL,HUDCO,HYUNDAI,ICICIBANK,ICICIGI,ICICIPRULI,IDBI,IDEA,IDFCFIRSTB,IEX,IFCI,IGIL,IGL,IIFL,IKS,INDGN,INDHOTEL,INDIACEM,INDIAMART,INDIANB,INDIGO,INDUSINDBK,INDUSTOWER,INFY,INOXINDIA,INOXWIND,INTELLECT,IOB,IOC,IPCALAB,IRB,IRCON,IRCTC,IREDA,IRFC,ITC,ITCHOTELS,ITI,J&KBANK,JBCHEPHARM,JBMA,JINDALSAW,JINDALSTEL,JIOFIN,JKCEMENT,JKTYRE,JMFINANCIL,JPPOWER,JSL,JSWCEMENT,JSWENERGY,JSWINFRA,JSWSTEEL,JUBLFOOD,JUBLINGREA,JUBLPHARMA,JWL,JYOTHYLAB,JYOTICNC,KAJARIACER,KALYANKJIL,KARURVYSYA,KAYNES,KEC,KEI,KFINTECH,KIMS,KIRLOSBROS,KIRLOSENG,KOTAKBANK,KPIL,KPITTECH,KPRMILL,KSB,LALPATHLAB,LATENTVIEW,LAURUSLABS,LEMONTREE,LICHSGFIN,LICI,LINDEINDIA,LLOYDSME,LODHA,LT,LTF,LTFOODS,LTIM,LTTS,LUPIN,M&M,M&MFIN,MAHABANK,MAHSCOOTER,MAHSEAMLES,MANAPPURAM,MANKIND,MANYAVAR,MAPMYINDIA,MARICO,MARUTI,MAXHEALTH,MAZDOCK,MCX,MEDANTA,METROPOLIS,MFSL,MGL,MINDACORP,MMTC,MOTHERSON,MOTILALOFS,MPHASIS,MRF,MRPL,MSUMI,MUTHOOTFIN,NAM-INDIA,NATCOPHARM,NATIONALUM,NAUKRI,NAVA,NAVINFLUOR,NBCC,NCC,NESTLEIND,NETWEB,NEULANDLAB,NEWGEN,NH,NHPC,NIACL,NIVABUPA,NLCINDIA,NMDC,NSLNISP,NTPC,NTPCGREEN,NUVAMA,NUVOCO,NYKAA,OBEROIRLTY,OFSS,OIL,OLAELEC,OLECTRA,ONESOURCE,ONGC,PAGEIND,PATANJALI,PAYTM,PCBL,PERSISTENT,PETRONET,PFC,PFIZER,PGEL,PGHH,PHOENIXLTD,PIDILITIND,PIIND,PNB,PNBHOUSING,POLICYBZR,POLYCAB,POLYMED,POONAWALLA,POWERGRID,POWERINDIA,PPLPHARMA,PRAJIND,PREMIERENE,PRESTIGE,PTCIL,PVRINOX,RADICO,RAILTEL,RAINBOW,RAMCOCEM,RBLBANK,RCF,RECLTD,REDINGTON,RELIANCE,RELINFRA,RHIM,RITES,RKFORGE,RPOWER,RRKABEL,RVNL,SAGILITY,SAIL,SAILIFE,SAMMAANCAP,SAPPHIRE,SARDAEN,SAREGAMA,SBFC,SBICARD,SBILIFE,SBIN,SCHAEFFLER,SCHNEIDER,SCI,SHREECEM,SHRIRAMFIN,SHYAMMETL,SIEMENS,SIGNATURE,SJVN,SOBHA,SOLARINDS,SONACOMS,SONATSOFTW,SRF,STARHEALTH,SUMICHEM,SUNDARMFIN,SUNDRMFAST,SUNPHARMA,SUNTV,SUPREMEIND,SUZLON,SWANCORP,SWIGGY,SYNGENE,SYRMA,TARIL,TATACHEM,TATACOMM,TATACONSUM,TATAELXSI,TATAINVEST,TATAPOWER,TATASTEEL,TATATECH,TBOTEK,TCS,TECHM,TECHNOE,TEJASNET,THELEELA,THERMAX,TIINDIA,TIMKEN,TITAGARH,TITAN,TMPV,TORNTPHARM,TORNTPOWER,TRENT,TRIDENT,TRITURBINE,TRIVENI,TTML,TVSMOTOR,UBL,UCOBANK,ULTRACEMCO,UNIONBANK,UNITDSPR,UNOMINDA,UPL,USHAMART,UTIAMC,VBL,VEDL,VENTIVE,VGUARD,VIJAYA,VMM,VOLTAS,VTL,WAAREEENER,WELCORP,WELSPUNLIV,WHIRLPOOL,WIPRO,WOCKPHARMA,YESBANK,ZEEL,ZENSARTECH,ZENTEC,ZFCVINDIA,ZYDUSLIFE
2024-09-02,1068.208984375,34565.21484375,389.79998779296875,625.2332153320312,1709.5999755859375,7518.31884765625,28891.14453125,226.9600067138672,319.79998779296875,,2315.483154296875,707.3502807617188,2313.3720703125,1269.142822265625,,1034.0999755859375,3039.28369140625,1945.699951171875,1481.0224609375,134.0399932861328,790.945068359375,,,1615.5,,4297.9716796875,336.11273193359375,3109.794189453125,829.527587890625,,5957.36572265625,2078.592041015625,26.6299991607666,4465.85009765625,615.0925903320312,958.638671875,591.6644897460938,246.7210693359375,8781.359375,1425.1824951171875,1042.629150390625,6844.48486328125,487.8553466796875,311.9659729003906,1472.20947265625,631.2499389648438,119.50708770751953,3085.178466796875,396.4002990722656,1906.6768798828125,6655.26904296875,847.239013671875,,7810.45361328125,679.3017578125,1548.138671875,374.344482421875,1186.86962890625,10700.4990234375,1838.0853271484375,,10365.4716796875,734.9244995117188,2858.7939453125,583.9822387695312,198.06808471679688,237.75155639648438,109.70612335205078,6459.59423828125,1383.61767578125,5972.97021484375,2412.57421875,1293.2900390625,292.9347839355469,1874.4993896484375,567.9711303710938,1545.1800537109375,1538.9544677734375,1211.5712890625,285.2783508300781,838.3018188476562,362.48126220703125,423.2629699707031,8007.89794921875,463.144775390625,1644.595703125,31686.189453125,329.92498779296875,925.23583984375,5749.78466796875,916.387939453125,642.9330444335938,273.6497802734375,853.4686889648438,105.3926010131836,852.655029296875,1873.627197265625,1500.7041015625,233.29051208496094,719.4305419921875,1392.2451171875,2741.538330078125,58.56233215332031,786.519775390625,9106.8798828125,177.3275146484375,207.26319885253906,680.7398681640625,854.8030395507812,505.89990234375,926.3551025390625,443.8999938964844,1482.5423583984375,1667.3836669921875,1614.1031494140625,1462.4488525390625,456.4237976074219,1827.53515625,1244.5634765625,1082.0,3483.269287109375,932.3768310546875,1713.30029296875,1722.7305908203125,5863.24755859375,1207.75,4413.98876953125,455.2730712890625,125.4173355102539,3697.016357421875,1925.326904296875,615.80322265625,1901.91259765625,2737.30224609375,193.16000366210938,1128.781982421875,1048.63671875,2886.56591796875,416.04998779296875,175.88999938964844,4993.42822265625,12604.3330078125,831.6493530273438,4999.85009765625,2648.17138671875,1357.1614990234375,,1425.6365966796875,4798.82177734375,829.2999877929688,373.61328125,616.26220703125,696.7573852539062,780.1907348632812,1386.48291015625,2447.94921875,216.06582641601562,,1405.188720703125,3690.772705078125,244.4499969482422,485.61517333984375,982.3344116210938,192.88937377929688,1429.3748779296875,303.0703430175781,632.2000122070312,756.2245483398438,3173.855224609375,8268.89453125,560.5916137695312,304.9386901855469,217.46095275878906,1241.34814453125,400.50347900390625,8506.3974609375,1802.4151611328125,2665.46875,1679.6904296875,349.03314208984375,93.37999725341797,2156.5048828125,392.6499938964844,787.8201904296875,1419.0703125,1061.6500244140625,2872.216552734375,183.37742614746094,680.3485107421875,496.8068542480469,2672.720703125,2213.35009765625,1806.359375,,,1684.3870849609375,4591.130859375,791.938720703125,1858.436767578125,633.3975830078125,1667.431396484375,2114.837646484375,789.5668334960938,740.60595703125,391.6134033203125,5181.89794921875,,147.09678649902344,675.3978271484375,317.579345703125,392.4064025878906,2679.742919921875,475.5339050292969,1133.4287109375,501.77593994140625,49902.6328125,520.733642578125,256.5455322265625,,1210.3284912109375,2156.07421875,749.8504638671875,92.7947769165039,15.050000190734863,74.54629516601562,194.6804656982422,73.0,,260.87786865234375,454.3382873535156,,579.8028564453125,651.0773315429688,364.95001220703125,2826.76708984375,530.68701171875,4784.9638671875,1446.706787109375,423.029541015625,1846.5933837890625,1173.46826171875,220.6300048828125,973.8391723632812,60.599998474121094,166.14915466308594,1371.8641357421875,31.089649200439453,249.44277954101562,915.4868774414062,237.66981506347656,172.17605590820312,452.67779541015625,,302.6000061035156,107.62085723876953,1932.1412353515625,942.7515258789062,336.493896484375,961.716552734375,343.55841064453125,4454.6064453125,394.10821533203125,103.35167694091797,17.90999984741211,732.3001098632812,,700.6388549804688,317.5762023925781,932.5677490234375,646.4811401367188,658.4654541015625,900.47021484375,552.9032592773438,533.2511596679688,1204.6500244140625,1339.5587158203125,637.9830932617188,183.1900634765625,4662.64990234375,909.5999755859375,4502.62548828125,1003.2577514648438,509.0199890136719,1699.8121337890625,1330.8731689453125,355.0270080566406,1363.43359375,1735.909423828125,824.2044677734375,907.51123046875,1664.598876953125,475.8500061035156,460.6526794433594,132.52000427246094,650.840576171875,510.4089050292969,7170.43115234375,765.3203125,1245.703125,3613.770751953125,166.4503936767578,379.39849853515625,,5582.4775390625,2202.97607421875,2726.237548828125,307.4720764160156,58.34473419189453,9724.2353515625,671.10986328125,207.6031036376953,2390.207763671875,1227.6558837890625,2073.55322265625,638.201904296875,12172.0888671875,879.3706665039062,2062.780517578125,1025.3526611328125,1128.8431396484375,525.7206420898438,1114.25,1720.465576171875,555.9168701171875,99.77999877929688,127.40848541259766,740.1539306640625,2962.302734375,133745.390625,199.3933868408203,45.46060562133789,1924.96630859375,654.046875,1521.763916015625,162.40447998046875,1496.666015625,458.45306396484375,3279.102294921875,122.17794036865234,314.118408203125,1229.16650390625,2781.0947265625,12486.962890625,1062.8363037109375,1266.65283203125,93.46742248535156,258.4408264160156,,266.6561279296875,66.2785415649414,53.2599983215332,393.9403076171875,,1242.999267578125,337.29998779296875,209.42999267578125,1742.0345458984375,10145.548828125,690.110107421875,114.93000030517578,1552.0093994140625,,296.1476745605469,40491.8046875,644.2559814453125,607.8499755859375,466.1195068359375,5139.302734375,342.1766357421875,501.3160400390625,6042.09521484375,513.4561767578125,15935.4365234375,1855.39697265625,1559.096923828125,4534.39892578125,110.0389633178711,962.2488403320312,1749.5,6649.06689453125,2365.64306640625,388.20001220703125,316.62921142578125,11873.4208984375,194.84376525878906,737.3369750976562,,1779.5980224609375,14426.0,1513.5,2003.14404296875,489.6042785644531,1272.6668701171875,828.1072387695312,226.37857055664062,197.2413330078125,561.3198852539062,190.4268341064453,1503.2679443359375,204.75,597.370849609375,306.6039733886719,954.5635986328125,30.09000015258789,1605.0533447265625,592.045166015625,,130.50717163085938,,158.9051055908203,330.8699951171875,342.4235534667969,496.80908203125,83.88999938964844,739.541748046875,1882.5450439453125,791.6961669921875,3804.1865234375,817.2999877929688,252.27883911132812,25195.25,627.3804321289062,792.9129638671875,3946.26220703125,1495.9000244140625,130.9309844970703,1727.0965576171875,11054.896484375,706.0408325195312,639.6903076171875,2574.093994140625,620.25,510.1795349121094,4892.56689453125,1320.625,1782.86474609375,773.2422485351562,5210.59765625,73.80999755859375,661.37548828125,,862.9791259765625,433.8546142578125,368.6720886230469,1055.503662109375,1918.8463134765625,1180.8817138671875,7572.8916015625,714.873046875,428.0131530761719,146.37730407714844,1018.9822998046875,1828.300048828125,4200.3291015625,1545.9256591796875,1635.6131591796875,1337.0938720703125,,4349.3173828125,4089.646728515625,3744.339599609375,1394.387939453125,3565.087890625,1074.423095703125,3366.919677734375,1716.87744140625,7133.5341796875,35.56612777709961,722.9505615234375,461.2228088378906,95.8499984741211,2769.4951171875,2005.8214111328125,49.10914611816406,11125.8408203125,115.01313781738281,1454.0479736328125,1163.01904296875,588.3683471679688,329.61761474609375,1108.3914794921875,604.8418579101562,406.3802185058594,,449.16607666015625,897.8916015625,,1754.3153076171875,474.61444091796875,,692.1556396484375,186.49034118652344,2198.82177734375,246.74151611328125,1048.1500244140625,23.8700008392334,137.96751403808594,756.5452880859375,1680.493408203125,2574.219482421875,1097.974365234375
2024-09-03,1076.71337890625,34613.28125,418.95001220703125,621.4432373046875,1725.75,7585.35546875,28613.0625,224.8699951171875,315.79998779296875,,2286.40966796875,707.4927368164062,2318.47216796875,1293.840087890625,,1029.199951171875,3033.239501953125,1897.9000244140625,1466.207275390625,131.82000732421875,823.1793212890625,,,1618.5999755859375,,4375.267578125,332.82562255859375,3083.573974609375,850.2296752929688,,5991.79345703125,2095.468017578125,26.850000381469727,4455.14990234375,612.5148315429688,963.85009765625,602.68310546875,245.1985321044922,8765.751953125,1418.68017578125,1039.6568603515625,6809.46728515625,491.3236083984375,311.82037353515625,1477.6427001953125,654.9436645507812,119.34068298339844,3088.997314453125,394.52764892578125,1916.1781005859375,6822.994140625,850.4866943359375,,7861.9267578125,672.7661743164062,1543.605712890625,367.7290344238281,1189.6649169921875,10621.203125,1863.1016845703125,,10631.306640625,726.40478515625,2889.0556640625,579.8380737304688,197.83229064941406,234.7550811767578,111.10781860351562,6444.654296875,1390.2950439453125,6024.2421875,2624.0166015625,1309.5572509765625,293.1814880371094,1900.2838134765625,568.6612548828125,1549.778564453125,1528.4261474609375,1211.8172607421875,284.83074951171875,868.554443359375,360.98504638671875,425.043212890625,8259.1591796875,473.8553466796875,1667.5225830078125,31756.41796875,327.1176452636719,928.2178955078125,5743.8623046875,905.401611328125,646.5071411132812,273.2044982910156,845.8963012695312,104.13092041015625,855.5620727539062,1922.035888671875,1502.2906494140625,238.39584350585938,713.6459350585938,1397.208984375,2793.41455078125,58.4948616027832,795.6966552734375,8870.7353515625,179.1208038330078,211.7252960205078,686.5156860351562,875.0805053710938,505.5173645019531,928.1010131835938,445.1000061035156,1496.2076416015625,1680.6141357421875,1620.5235595703125,1468.2069091796875,455.3283996582031,1857.001220703125,1257.714599609375,1094.8499755859375,3488.88330078125,944.7814331054688,1746.9825439453125,1711.7122802734375,5822.78076171875,1209.699951171875,4515.12939453125,459.92523193359375,124.61497497558594,3723.1083984375,1941.0875244140625,617.3024291992188,1897.454833984375,2722.976806640625,193.05999755859375,1120.9173583984375,1038.972412109375,2908.573974609375,425.1000061035156,179.05999755859375,5022.32666015625,12981.3798828125,831.0120239257812,4980.60009765625,2600.7001953125,1353.5474853515625,,1448.16064453125,4753.734375,820.2999877929688,375.5467834472656,622.4690551757812,694.7745971679688,790.914306640625,1395.863525390625,2485.000244140625,214.62655639648438,,1438.6185302734375,3700.331298828125,247.6999969482422,483.98162841796875,996.1651611328125,192.7803955078125,1421.83935546875,303.363037109375,625.1500244140625,758.1112060546875,3160.8251953125,8266.94921875,562.13818359375,302.13177490234375,216.0394744873047,1240.0294189453125,399.9817199707031,8562.4453125,1861.8089599609375,2713.859375,1679.2923583984375,351.1369323730469,94.08000183105469,2143.2783203125,393.6000061035156,797.6461181640625,1410.0928955078125,1211.4000244140625,2878.83447265625,183.0008544921875,681.1941528320312,496.70977783203125,2688.6630859375,2253.56591796875,1887.0946044921875,,,1657.154541015625,4732.498046875,790.7183837890625,1874.75,623.2938842773438,1652.479736328125,2141.998046875,794.6141357421875,753.9712524414062,392.0196838378906,5245.34521484375,,152.3227996826172,670.4599609375,315.449951171875,390.617919921875,2684.787353515625,474.2821350097656,1120.330810546875,503.7138671875,50463.9921875,529.6602172851562,255.5642852783203,,1227.79541015625,2178.220703125,760.051513671875,91.76677703857422,15.109999656677246,74.60591888427734,197.0253143310547,73.80000305175781,,264.6659240722656,466.6471862792969,,581.0928344726562,654.1049194335938,365.75,2879.269775390625,525.1495971679688,4805.279296875,1434.376708984375,425.3906555175781,1824.7388916015625,1183.4898681640625,222.9199981689453,968.374267578125,60.470001220703125,163.73216247558594,1390.8472900390625,31.40044593811035,248.61727905273438,922.4727172851562,238.03787231445312,173.06826782226562,452.10089111328125,,299.6499938964844,106.42561340332031,1887.088134765625,950.7595825195312,350.7537536621094,944.680908203125,348.83782958984375,4619.44482421875,396.1690673828125,113.47049713134766,18.020000457763672,719.3745727539062,,687.6346435546875,314.99066162109375,923.1473999023438,651.20947265625,664.5313110351562,908.3455810546875,544.396240234375,536.9465942382812,1190.449951171875,1367.0736083984375,648.9509887695312,184.00057983398438,4839.25,911.6627807617188,4448.19140625,993.2119140625,513.0499877929688,1719.51904296875,1343.5147705078125,355.7349853515625,1373.277099609375,1738.85791015625,824.2540283203125,917.5562133789062,1656.9862060546875,481.04998779296875,468.22235107421875,134.57000732421875,668.6143798828125,512.1929321289062,7200.42431640625,771.1624755859375,1221.269775390625,3620.687744140625,167.96038818359375,398.9673156738281,,5591.330078125,2210.3759765625,2733.9443359375,310.239501953125,58.23176956176758,9702.7744140625,674.0660400390625,208.4724884033203,2390.157958984375,1257.141357421875,2057.581298828125,627.515380859375,12142.4111328125,869.2503051757812,2187.87939453125,1033.65966796875,1163.7681884765625,525.185302734375,1128.300048828125,1744.798828125,567.609375,99.19000244140625,127.09856414794922,745.9613647460938,2984.120361328125,133968.375,199.49131774902344,45.60297393798828,1938.240234375,660.5487060546875,1514.8851318359375,162.4680938720703,1472.663818359375,465.7695617675781,3311.087646484375,121.57874298095703,316.361083984375,1239.3773193359375,2746.009033203125,12732.1064453125,1062.7379150390625,1268.6934814453125,94.6424560546875,261.02520751953125,,264.91357421875,65.84059143066406,53.18000030517578,390.4813232421875,,1305.2158203125,339.8500061035156,209.19000244140625,1751.743408203125,10625.568359375,693.5309448242188,113.48999786376953,1572.999267578125,,292.51617431640625,40605.59765625,638.0733642578125,595.5999755859375,481.3097229003906,5222.0654296875,336.5671691894531,512.0359497070312,5862.0263671875,541.2848510742188,15781.2744140625,1815.935302734375,1564.6929931640625,4496.70947265625,109.16068267822266,989.9898681640625,1718.75,6697.712890625,2490.56689453125,384.3999938964844,315.77996826171875,11639.744140625,192.9749755859375,737.727294921875,838.2405395507812,1780.744140625,14445.400390625,1515.5999755859375,1987.1527099609375,486.9546203613281,1260.669189453125,829.5010375976562,224.63941955566406,196.22535705566406,572.461669921875,192.54226684570312,1496.203857421875,197.97999572753906,599.4512329101562,308.1128234863281,972.8831787109375,29.579999923706055,1590.396240234375,591.355712890625,,129.14495849609375,,158.63851928710938,331.5199890136719,343.3675231933594,491.8076477050781,83.79000091552734,761.1016235351562,1922.31396484375,794.248046875,3778.41845703125,828.75,255.91592407226562,25274.814453125,636.3966064453125,792.814208984375,3939.975830078125,1410.050048828125,130.29766845703125,1724.462646484375,10863.923828125,701.8444213867188,650.2211303710938,2569.82080078125,637.75,505.10211181640625,4795.41748046875,1322.05224609375,1778.4959716796875,762.3661499023438,5123.4990234375,74.47000122070312,659.1773681640625,,864.9198608398438,432.91070556640625,364.3738708496094,1079.0155029296875,1934.7130126953125,1180.192626953125,7642.2978515625,705.2655029296875,428.7541809082031,145.6783447265625,1036.28955078125,1848.5,4192.2470703125,1543.5316162109375,1625.619140625,1328.624267578125,,4347.0849609375,4075.0341796875,3807.633056640625,1449.8218994140625,3598.477294921875,1066.9989013671875,3363.3369140625,1665.064453125,7028.35009765625,35.6143684387207,752.0047607421875,462.89208984375,95.38999938964844,2761.456787109375,1991.1024169921875,49.19652557373047,11160.80078125,115.12588500976562,1448.2215576171875,1166.8016357421875,591.0181274414062,328.7806396484375,1099.0015869140625,596.2549438476562,407.5205993652344,,460.2700500488281,896.9434814453125,,1795.25732421875,476.4129943847656,,691.412109375,184.9991455078125,2183.96826171875,248.40977478027344,1054.550048828125,23.709999084472656,133.0123291015625,761.2389526367188,1673.311767578125,2570.1240234375,1100.3944091796875
