#,Symbol
1134,LAURUSLABS
1135,LAXMICOT
1136,LAXMIDENTL
1137,LAXMIINDIA
1138,LCCINFOTEC
1139,LEMERITE
1140,LEMONTREE
1141,LENSKART
1142,LEXUS
1143,LFIC
1144,LGBBROSLTD
1145,LGEINDIA
1146,LGHL
1147,LIBAS
1148,LIBERTSHOE
1149,LICHSGFIN
1150,LICI
1151,LIKHITHA
1152,LINC
1153,LINCOLN
1154,LINDEINDIA
1155,LLOYDSENGG
1156,LLOYDSENT
1157,LLOYDSME
1158,LMW
1159,LODHA
1160,LOKESHMACH
1161,LORDSCHLO
1162,LOTUSDEV
1163,LOTUSEYE
1164,LOVABLE
1165,LOYALTEX
1166,LPDC
1167,LT
1168,LTF
1169,LTFOODS
1170,LTIM
1171,LTTS
1172,LUMAXIND
1173,LUMAXTECH
1174,LUPIN
1175,LUXIND
1176,LXCHEM
1177,LYKALABS
1178,LYPSAGEMS
1179,M&M
1180,M&MFIN
1181,MAANALU
1182,MACPOWER
1183,MADHAV
1184,MADHUCON
1185,MADRASFERT
1186,MAGADSUGAR
1187,MAGNUM
1188,MAHABANK
1189,MAHAPEXLTD
1190,MAHASTEEL
1191,MAHEPC
1192,MAHESHWARI
1193,MAHLIFE
1194,MAHLOG
1195,MAHSCOOTER
1196,MAHSEAMLES
1197,MAITHANALL
1198,MALLCOM
1199,MALUPAPER
1200,MAMATA
1201,MANAKALUCO
1202,MANAKCOAT
1203,MANAKSIA
1204,MANAKSTEEL
1205,MANALIPETC
1206,MANAPPURAM
1207,MANBA
1208,MANCREDIT
1209,MANGALAM
1210,MANGLMCEM
1211,MANINDS
1212,MANINFRA
1213,MANKIND
1214,MANOMAY
1215,MANORAMA
1216,MANORG
1217,MANUGRAPH
1218,MANYAVAR
1219,MAPMYINDIA
1220,MARALOVER
1221,MARATHON
1222,MARICO
1223,MARINE
1224,MARKOLINES
1225,MARKSANS
1226,MARUTI
1227,MASFIN
1228,MASKINVEST
1229,MASTEK
1230,MASTERTR
1231,MATRIMONY
1232,MAWANASUG
1233,MAXESTATES
1234,MAXHEALTH
1235,MAXIND
1236,MAYURUNIQ
1237,MAZDA
1238,MAZDOCK
1239,MBAPL
1240,MBEL
1241,MBLINFRA
1242,MCL
1243,MCLEODRUSS
1244,MCLOUD
1245,MCX
1246,MEDANTA
1247,MEDIASSIST
1248,MEDICAMEQ
1249,MEDICO
1250,MEDPLUS
1251,MEESHO
1252,MEGASTAR
1253,MEIL
1254,MENONBE
1255,MEP
1256,METROBRAND
1257,METROPOLIS
1258,MFML
1259,MFSL
1260,MGEL
1261,MGL
1262,MHLXMIRU
1263,MHRIL
1264,MICEL
1265,MIDHANI
1266,MIDWESTLTD
1267,MINDACORP
1268,MINDTECK
1269,MIRCELECTR
1270,MIRZAINT
1271,MITCON
1272,MITTAL
1273,MKPL
1274,MMFL
1275,MMP
1276,MMTC
1277,MOBIKWIK
1278,MODINATUR
1279,MODIRUBBER
1280,MODIS
1281,MODISONLTD
1282,MODTHREAD
1283,MOHITIND
1284,MOIL
1285,MOKSH
1286,MOL
1287,MOLDTECH
1288,MOLDTKPAC
1289,MONARCH
1290,MONEYBOXX
1291,MONTECARLO
1292,MORARJEE
1293,MOREPENLAB
1294,MOSCHIP
1295,MOTHERSON
1296,MOTILALOFS
1297,MOTISONS
1298,MOTOGENFIN
1299,MPHASIS
1300,MPSLTD
1301,MRF
1302,MRPL
1303,MSPL
1304,MSTCLTD
1305,MSUMI
1306,MTARTECH
1307,MTEDUCARE
1308,MTNL
1309,MUFIN
1310,MUFTI
1311,MUKANDLTD
1312,MUKKA
1313,MUKTAARTS
1314,MUNJALAU
1315,MUNJALSHOW
1316,MURUDCERA
1317,MUTHOOTCAP
1318,MUTHOOTFIN
1319,MUTHOOTMF
1320,MVGJL
1321,MWL
1322,NACLIND
1323,NAGAFERT
1324,NAGREEKCAP
1325,NAGREEKEXP
1326,NAHARCAP
1327,NAHARINDUS
1328,NAHARPOLY
1329,NAHARSPING
1330,NAM-INDIA
1331,NARMADA
1332,NATCAPSUQ
1333,NATCOPHARM
1334,NATHBIOGEN
1335,NATIONALUM
1336,NAUKRI
1337,NAVA
1338,NAVINFLUOR
1339,NAVKARCORP
1340,NAVKARURB
1341,NAVNETEDUL
1342,NAZARA
1343,NBCC
1344,NBIFIN
1345,NCC
1346,NCLIND
1347,NDGL
1348,NDL
1349,NDLVENTURE
1350,NDRAUTO
1351,NDTV
1352,NECCLTD
1353,NECLIFE
1354,NELCAST
1355,NELCO
1356,NEOGEN
1357,NEPHROPLUS
1358,NESCO
1359,NESTLEIND
1360,NETWEB
1361,NETWORK18
1362,NEULANDLAB
1363,NEWGEN
1364,NEXTMEDIA
1365,NFL
1366,NGIL
1367,NGLFINE
1368,NH
1369,NHPC
1370,NIACL
1371,NIBE
1372,NIBL
1373,NIITLTD
1374,NIITMTS
1375,NILAINFRA
1376,NILASPACES
1377,NILKAMAL
1378,NINSYS
1379,NIPPOBATRY
1380,NIRAJ
1381,NIRAJISPAT
1382,NITCO
1383,NITINSPIN
1384,NITIRAJ
1385,NIVABUPA
1386,NKIND
1387,NLCINDIA
1388,NMDC
1389,NOCIL
1390,NOIDATOLL
1391,NORBTEAEXP
1392,NORTHARC
1393,NOVAAGRI
1394,NPST
1395,NRAIL
1396,NRBBEARING
1397,NRL
1398,NSIL
1399,NSLNISP
1400,NTPC
1401,NTPCGREEN
1402,NUCLEUS
1403,NURECA
1404,NUVAMA
1405,NUVOCO
1406,NYKAA
1407,OAL
1408,OBCL
1409,OBEROIRLTY
1410,OCCLLTD
1411,ODIGMA
1412,OFSS
1413,OIL
1414,OILCOUNTUB
1415,OLAELEC
1416,OLECTRA
1417,OMAXAUTO
1418,OMAXE
1419,OMFREIGHT
1420,OMINFRAL
1421,OMKARCHEM
1422,ONELIFECAP
1423,ONEPOINT
1424,ONESOURCE
1425,ONGC
1426,ONMOBILE
1427,ONWARDTEC
1428,OPTIEMUS
1429,ORBTEXP
1430,ORCHASP
1431,ORCHPHARMA
1432,ORICONENT
1433,ORIENTALTL
1434,ORIENTBELL
1435,ORIENTCEM
1436,ORIENTCER
1437,ORIENTELEC
1438,ORIENTHOT
1439,ORIENTLTD
1440,ORIENTPPR
1441,ORIENTTECH
1442,ORISSAMINE
1443,ORKLAINDIA
1444,ORTEL
1445,ORTINGLOBE
1446,OSIAHYPER
1447,OSWALAGRO
1448,OSWALGREEN
1449,OSWALPUMPS
1450,OSWALSEEDS
1451,PACEDIGITK
1452,PAGEIND
1453,PAISALO
1454,PAKKA
1455,PALASHSECU
1456,PALREDTEC
1457,PANACEABIO
1458,PANACHE
1459,PANAMAPET
1460,PANSARI
1461,PAR
1462,PARACABLES
